# ICRU 73 quantum-oscillator stopping tables -- G4ICRU73QOModel static members
# extracted by tools/g4extract from the Geant4 11.1.1 source
L0 67 2
39.189999999999998
19.460000000000001
12254.700000000001
1279.29
200.34999999999999
49.189999999999998
17.66
14346.9
1532.28
262.70999999999998
74.370000000000005
23.030000000000001
15438.5
1667.96
294.10000000000002
70.689999999999998
16.446999999999999
19022.099999999999
2150.79
455.79000000000002
179.87
57.890000000000001
20.949999999999999
24643
2906.4000000000001
366.85000000000002
22.239999999999998
34394
4365.3000000000002
589.36000000000001
129.41999999999999
35.590000000000003
18.420000000000002
43664.300000000003
5824.9099999999999
909.78999999999996
175.47
54.890000000000001
19.629999999999999
49948
6818.1999999999998
1036.0999999999999
172.65000000000001
70.890000000000001
33.869999999999997
14.539999999999999
58987
8159
1296.5999999999999
356.75
101.03
16.52
88926
18012
3210
575
108.7
30.800000000000001
115025.89999999999
17827.439999999999
3214.3600000000001
750.40999999999997
305.20999999999998
105.5
38.090000000000003
21.25
128342
20254
3601.8000000000002
608.10000000000002
115
42.75
17.039999999999999
131872
20903
3757.4000000000001
682.10000000000002
105.2
44.890000000000001
17.574999999999999
154449
25067
5105
987.44000000000005
247.59
188.09999999999999
40.609999999999999
19.199999999999999
15.17
167282
27868
6022.6999999999998
1020.4
244.81
51.329999999999998
